gram,1st,2nd,3rd,freq
1,unions, , ,86.62551440329221
1,democratic, , ,169.15931804820693
1,favor, , ,143.76543209876542
1,profits, , ,167.87771898883005
1,community, , ,151.70487948265725
1,laws, , ,153.06878306878303
1,local, , ,114.0681951793063
1,wage, , ,78.28336272780719
1,resources, , ,131.51381540270427
1,medical, , ,163.27454438565553
1,family, , ,164.92357436801876
1,may, , ,188.25690770135213
1,rights, , ,142.8630217519106
1,progressive, , ,72.19282774838331
1,reduce, , ,101.69606114050558
1,lives, , ,171.10817166372726
1,middle, , ,170.51146384479716
1,school, , ,107.28689006466786
1,carbon, , ,58.17754262198709
1,might, , ,196.49029982363322
1,million, , ,115.32627865961199
1,groups, , ,103.36272780717226
1,future, , ,160.217519106408
1,bad, , ,229.42680776014114
1,still, , ,131.29629629629628
1,congress, , ,105.21457965902411
1,increase, , ,191.48148148148158
1,greed, , ,53.35684891240449
1,medicare, , ,97.75720164609052
1,sources, , ,83.44797178130511
1,fight, , ,121.76954732510286
1,prices, , ,177.26043503821285
1,value, , ,309.87654320987656
1,allow, , ,134.3121693121693
1,give, , ,100.88771310993533
1,big, , ,131.1787184009406
1,product, , ,156.3844797178131
1,effects, , ,149.12110523221634
1,hope, , ,140.10288065843616
1,high, , ,152.54262198706638
1,wages, , ,92.45737801293356
1,year, , ,128.43327454438563
1,thus, , ,149.60317460317455
1,development, , ,126.47560258671365
1,become, , ,127.44268077601407
1,countries, , ,79.3151087595532
1,food, , ,107.9394473838918
1,personal, , ,108.42445620223396
1,back, , ,140.38506760728978
1,defense, , ,149.6825396825396
1,bill, , ,87.64550264550263
1,affordable, , ,63.53321575543798
1,strong, , ,171.45502645502648
1,whose, , ,130.67313345091117
1,argue, , ,139.00058788947672
1,reason, , ,130.17342739564958
1,dollars, , ,145.46443268665485
1,allowed, , ,79.2034097589653
1,real, , ,122.71898883009989
1,around, , ,103.13051146384478
1,conservatives, , ,54.10934744268077
1,funds, , ,87.73368606701939
1,large, , ,148.1216931216931
1,higher, , ,173.58024691358025
1,plan, , ,80.2763080540858
1,middleclass, , ,65.08524397413285
1,major, , ,72.63080540858317
1,campaign, , ,83.50970017636683
1,threat, , ,129.38271604938265
1,difficult, , ,110.66431510875951
1,serious, , ,127.32510288065838
1,popular, , ,124.19165196942969
1,obama, , ,139.16225749559086
1,process, , ,141.5432098765432
1,administration, , ,65.5614344503233
1,small, , ,93.60376249265137
1,huge, , ,75.08230452674897
1,crisis, , ,100.4526748971193
1,unemployment, , ,88.88888888888886
1,argued, , ,105.64667842445617
1,oil, , ,151.6166960611404
1,think, , ,97.41916519694294
1,critical, , ,126.63727219282774
1,another, , ,171.81363903586123
1,failure, , ,126.42563198118746
1,college, , ,83.10993533215755
1,parents, , ,91.72839506172838
1,issues, , ,140.84362139917693
1,water, , ,89.8765432098765
1,nation, , ,156.22868900646677
1,efficiency, , ,129.27101704879476
1,individuals, , ,178.28336272780717
1,act, , ,106.62257495590825
1,abuse, , ,114.56202233980007
1,capitalism, , ,92.88947677836562
1,values, , ,181.88124632569088
1,citizens, , ,148.2745443856554
1,research, , ,119.3768371546149
1,life, , ,336.97236919459147
1,opportunities, , ,142.20458553791883
1,two, , ,151.6166960611405
1,millions, , ,77.01058201058197
1,alternative, , ,47.31334509112284
1,abortion, , ,167.66019988242226
1,special, , ,107.79835390946496
1,first, , ,189.93827160493828
1,attack, , ,97.1075837742504
1,standards, , ,119.2592592592592
1,politics, , ,69.66196355085242
1,protect, , ,62.60141093474423
1,quality, , ,121.32275132275124
1,almost, , ,84.85596707818928
1,rising, , ,60.740740740740705
1,believe, , ,111.31099353321571
1,leaders, , ,141.0199882422104
1,central, , ,86.3198118753674
1,communities, , ,74.85302763080537
1,last, , ,79.65902410346852
1,consumer, , ,77.99235743680185
1,incentives, , ,86.01410934744263
1,united, , ,123.1716637272192
1,street, , ,106.31687242798347
1,debt, , ,108.84479717813042
1,healthcare, , ,63.08641975308638
1,cost, , ,113.65961199294526
1,toward, , ,111.2022339800117
1,capitalist, , ,56.01410934744263
1,enough, , ,133.06878306878298
1,increased, , ,109.44738389182827
1,others, , ,99.82951205173421
1,profit, , ,106.40211640211633
1,movement, , ,143.03938859494409
1,save, , ,62.48089359200465
1,led, , ,118.25102880658429
1,finance, , ,59.638447971781254
1,president, , ,112.1663727219282
1,gap, , ,37.38977072310402
1,certain, , ,140.80834803057022
1,wall, , ,87.2868900646678
1,china, , ,99.0446796002351
1,able, , ,118.74779541446199
1,systems, , ,129.63844797178126
1,cause, , ,182.07524985302766
1,needed, , ,41.59905937683712
1,today, , ,103.16284538506754
1,demand, , ,103.6478542034097
1,pollution, , ,54.15049970605523
1,old, , ,97.87184009406226
1,form, , ,107.5690770135214
1,something, , ,78.16284538506757
1,forces, , ,126.1992945326278
1,providing, , ,94.44150499706049
1,protection, , ,71.59318048206933
1,wars, , ,50.91416813639032
1,turn, , ,98.45385067607285
1,easier, , ,100.42034097589647
1,helping, , ,52.863021751910594
1,earned, , ,62.77189888300997
1,universal, , ,64.63256907701349
1,instead, , ,79.71781305114631
1,growing, , ,78.85067607289827
1,weapons, , ,132.94826572604342
1,number, , ,265.1058201058198
1,influence, , ,129.23280423280417
1,tea, , ,103.62727807172243
1,efficient, , ,97.76014109347437
1,likely, , ,115.39976484420922
1,thereby, , ,71.68430335096997
1,little, , ,119.12698412698404
1,minority, , ,30.617283950617253
1,loss, , ,136.67842445620218
1,leading, , ,81.97530864197526
1,legislation, , ,73.45385067607288
1,foreign, , ,91.47854203409753
1,show, , ,106.09053497942381
1,needs, , ,97.27219282774833
1,billion, , ,73.64491475602583
1,changes, , ,86.48148148148144
1,young, , ,60.02057613168722
1,firms, , ,68.63903586125804
1,members, , ,100.60552616108166
1,wrong, , ,80.01175778953554
1,2, , ,72.46619635508522
1,resulting, , ,59.81775426219867
1,natural, , ,94.61199294532622
1,dangerous, , ,101.46678424456196
1,stimulus, , ,75.29394473838913
1,least, , ,86.27572016460901
1,avoid, , ,86.19047619047615
1,infrastructure, , ,29.135802469135776
1,attacks, , ,89.5179306290417
1,human, , ,208.42151675485013
1,fact, , ,125.09112286890056
1,lack, , ,73.14520870076424
1,giving, , ,98.33333333333329
1,renewable, , ,46.187536743092274
1,argument, , ,130.1822457378012
1,decisions, , ,119.90299823633151
1,reducing, , ,54.32098765432096
1,inequality, , ,43.92710170487945
1,fear, , ,117.14285714285707
1,consumers, , ,82.83362727807167
1,1, , ,108.23339212228095
1,stronger, , ,41.48148148148145
1,easy, , ,87.65138154027039
1,law, , ,201.1375661375663
1,success, , ,101.36684303350964
1,taking, , ,83.42739564961784
1,current, , ,93.03350970017632
1,everyone, , ,82.73368606701935
1,especially, , ,97.73368606701935
1,hard, , ,79.50911228689003
1,fund, , ,69.79423868312752
1,within, , ,104.40623162845378
1,top, , ,45.98765432098763
1,put, , ,104.01234567901228
1,commitment, , ,77.84244562022337
1,encourage, , ,75.18224573780124
1,destructive, , ,94.60611405055845
1,ensure, , ,37.06055261610815
1,students, , ,61.763668430335066
1,expense, , ,68.23045267489708
1,budget, , ,49.500293944738345
1,role, , ,85.7789535567313
1,going, , ,100.77895355673127
1,though, , ,87.5426219870664
1,trade, , ,148.02175191064077
1,voters, , ,98.91240446795997
1,worker, , ,38.33039388594942
1,domestic, , ,85.3733098177542
1,sure, , ,91.65784832451494
1,liberty, , ,210.6349206349209
1,drug, , ,89.00940623162842
1,always, , ,86.358024691358
1,strategy, , ,47.151675485008795
1,legal, , ,68.71546149323925
1,effective, , ,76.95767195767193
1,000, , ,95.67901234567896
1,efforts, , ,89.89124044679596
1,long, , ,108.01881246325685
1,already, , ,123.01881246325684
1,kids, , ,61.66078777189887
1,burden, , ,88.80658436213989
1,price, , ,170.96119929453272
1,say, , ,98.31275720164604
1,fighting, , ,66.26396237507348
1,teachers, , ,39.69429747207522
1,play, , ,77.8336272780717
1,see, , ,109.9823633156966
1,blame, , ,85.46737213403877
1,continue, , ,64.29747207524983
1,kind, , ,108.01881246325684
1,lowwage, , ,35.67313345091121
1,creation, , ,200.74074074074076
1,gas, , ,78.81246325690768
1,union, , ,61.25514403292178
1,deal, , ,101.54614932392704
1,conditions, , ,77.52792475014694
1,educational, , ,39.78835978835976
1,increasing, , ,85.85831863609639
1,live, , ,61.258083480305686
1,example, , ,76.05232216343323
1,leadership, , ,58.906525573192226
1,powerful, , ,69.29453262786595
1,next, , ,82.23398001175777
1,creative, , ,118.30687830687825
1,sick, , ,55.67019400352733
1,things, , ,164.37095825984716
1,assault, , ,82.91593180482067
1,depression, , ,167.59553203997643
1,forced, , ,106.42563198118748
1,yet, , ,90.16460905349791
1,safe, , ,62.52792475014696
1,regulation, , ,80.35273368606695
1,massive, , ,72.91593180482067
1,funding, , ,67.22516166960608
1,given, , ,112.91005291005284
1,patients, , ,50.95825984714871
1,day, , ,89.68547912992354
1,ecological, , ,24.691358024691343
1,ones, , ,109.87948265726041
1,bankers, , ,42.23691945914167
1,changing, , ,66.6490299823633
1,greenhouse, , ,24.691358024691343
1,friends, , ,65.07348618459727
1,keep, , ,102.6102292768959
1,lost, , ,77.91299235743678
1,increasingly, , ,54.0887713109935
1,white, , ,53.797766019988224
1,minimum, , ,46.34920634920633
1,reasons, , ,65.16754850088182
1,fair, , ,80.1734273956496
1,ignore, , ,47.621987066431494
1,coalition, , ,44.19753086419752
1,go, , ,102.3192239858906
1,creates, , ,95.54967666078772
1,set, , ,83.79188712522043
1,greater, , ,88.6919459141681
1,basis, , ,96.34038800705463
1,build, , ,62.322163433274525
1,bottom, , ,37.037037037037024
1,want, , ,144.75896531452082
1,supports, , ,23.70370370370369
1,businesses, , ,79.17107583774245
1,medicaid, , ,50.655496766607854
1,advantage, , ,82.51616696061137
1,true, , ,97.70429159318044
1,group, , ,114.47089947089943
1,productive, , ,116.33156966490294
1,regulations, , ,56.131687242798314
1,employees, , ,59.67078189300409
1,destruction, , ,73.69488536155202
1,secure, , ,74.28277483833037
1,trying, , ,59.96178718400938
1,green, , ,53.59200470311579
1,risks, , ,117.90123456790118
1,rate, , ,134.76778365667258
1,purpose, , ,50.84068195179303
1,relief, , ,57.807172251616684
1,idea, , ,60.94062316284536
1,seen, , ,52.90417401528511
1,employers, , ,61.92239858906524
1,ever, , ,96.61963550852435
1,past, , ,72.51028806584361
1,never, , ,87.69841269841267
1,means, , ,103.08641975308637
1,numbers, , ,113.19517930629038
1,win, , ,49.37683715461492
1,longterm, , ,77.31628453850675
1,develop, , ,46.04350382128159
1,welfare, , ,69.74720752498524
1,leave, , ,42.71604938271604
1,ways, , ,93.19517930629038
1,fossil, , ,30.94650205761316
1,behavior, , ,71.81657848324512
1,argues, , ,53.883009994121096
1,times, , ,120.44679600235155
1,goal, , ,46.62845385067606
1,paying, , ,69.75602586713696
1,therefore, , ,75.74368018812461
1,solutions, , ,96.4226925338036
1,possible, , ,156.03468547913002
1,getting, , ,49.567901234567884
1,response, , ,52.99823633156965
1,clean, , ,44.864785420340965
1,land, , ,64.66490299823633
1,useful, , ,77.80423280423278
1,violence, , ,55.058788947677826
1,promote, , ,51.919459141681344
1,receive, , ,28.689006466784235
1,increases, , ,63.48324514991178
1,investments, , ,57.89829512051733
1,level, , ,80.54673721340386
1,consequences, , ,132.97178130511455
1,upon, , ,54.365079365079346
1,moral, , ,93.37742504409167
1,revenues, , ,21.72839506172839
1,house, , ,71.3286302175191
1,according, , ,42.8012933568489
1,goods, , ,94.17107583774246
1,individual, , ,145.8935920047033
1,military, , ,52.50440917107582
1,protest, , ,62.310405643738974
1,productivity, , ,61.81657848324515
1,aggressive, , ,87.10170487948263
1,raise, , ,56.028806584362115
1,called, , ,91.13168724279832
1,property, , ,107.87184009406226
1,seek, , ,68.28924162257495
1,credits, , ,66.6166960611405
1,company, , ,64.5679012345679
1,black, , ,69.65314520870075
1,levels, , ,105.04115226337444
1,washington, , ,98.28336272780713
1,case, , ,97.38977072310402
1,damage, , ,72.39564961787183
1,weak, , ,75.54085831863608
1,hold, , ,52.40740740740741
1,necessary, , ,78.96531452087007
1,failed, , ,87.58965314520867
1,choice, , ,78.17754262198704
1,reforms, , ,28.38330393885949
1,deficit, , ,43.66843033509698
1,prevent, , ,37.88359788359787
1,media, , ,51.901822457377996
1,independence, , ,39.0593768371546
1,educated, , ,20.24691358024691
1,rules, , ,107.19870664315107
1,place, , ,77.08994708994706
1,parties, , ,145.73192239858918
1,fail, , ,61.416813639035865
1,intended, , ,83.7683715461493
1,treat, , ,60.73192239858907
1,mass, , ,40.1440329218107
1,terms, , ,59.847148736037624
1,designed, , ,63.374485596707814
1,amount, , ,46.91358024691358
1,battle, , ,83.07760141093473
1,paid, , ,48.76837154614931
1,age, , ,57.10170487948265
1,nations, , ,62.59259259259259
1,dominant, , ,60.53791887125221
1,subsidies, , ,55.33215755437975
1,wealthiest, , ,20.24691358024691
1,allowing, , ,49.735449735449706
1,away, , ,96.4991181657848
1,contributions, , ,39.65020576131687
1,coverage, , ,30.335097001763664
1,air, , ,74.93533215755437
1,mortgage, , ,98.07466196355081
1,evidence, , ,66.99588477366254
1,kill, , ,142.8689006466784
1,commission, , ,51.31687242798354
1,helped, , ,55.33509700176367
1,fuels, , ,27.983539094650205
1,sector, , ,120.02057613168716
1,agency, , ,60.62610229276895
1,generate, , ,42.592592592592595
1,favored, , ,57.580834803057
1,arguing, , ,74.34450323339212
1,pressure, , ,88.65373309817751
1,city, , ,72.58083480305702
1,end, , ,64.15049970605526
1,crime, , ,142.3750734861846
1,solar, , ,45.92592592592593
1,found, , ,90.23515579071132
1,rational, , ,85.62316284538505
1,run, , ,55.817166372721914
1,elections, , ,50.235155790711346
1,vulnerable, , ,53.56848912404469
1,common, , ,100.0235155790711
1,competitive, , ,60.90828924162255
1,learning, , ,50.332157554379776
1,fewer, , ,19.25925925925926
1,suffering, , ,71.30511463844798
1,supply, , ,104.24456202233976
1,sense, , ,68.45679012345677
1,internet, , ,54.6384479717813
1,rise, , ,69.92945326278658
1,progress, , ,45.42621987066431
1,highly, , ,43.9535567313345
1,know, , ,89.24456202233978
1,democracy, , ,18.765432098765434
1,retirement, , ,58.95355673133451
1,progressives, , ,34.05055849500293
1,majority, , ,54.25044091710759
1,providers, , ,34.14462081128747
1,come, , ,75.90241034685477
1,worse, , ,89.32686654908875
1,successful, , ,66.20517342739565
1,threatened, , ,66.79306290417402
1,scientific, , ,56.59905937683716
1,men, , ,129.22986478542032
1,point, , ,74.53262786596119
1,developing, , ,49.93239271017049
1,ability, , ,43.07172251616696
1,solve, , ,68.16872427983539
1,anger, , ,69.53850676072898
1,constitution, , ,52.95708406819515
1,economics, , ,64.62962962962962
1,afford, , ,44.247501469723694
1,address, , ,55.52028218694886
1,racial, , ,38.25984714873603
1,recession, , ,32.38095238095238
1,agenda, , ,33.06290417401528
1,rooted, , ,17.777777777777782
1,foundation, , ,80.41446208112873
1,homes, , ,51.11111111111113
1,forms, , ,54.244562022339814
1,essential, , ,38.850676072898295
1,lies, , ,105.31158142269248
1,victim, , ,64.5355673133451
1,lobbyists, , ,17.777777777777782
1,man, , ,104.42680776014105
1,results, , ,64.33568489124045
1,employment, , ,68.74779541446208
1,fiscal, , ,38.353909465020564
1,left, , ,48.553791887125215
1,taxpayer, , ,61.493239271017046
1,supporting, , ,52.08700764256321
1,became, , ,58.65667254556145
1,together, , ,65.41446208112875
1,existing, , ,38.353909465020564
1,destroy, , ,65.99647266313931
1,face, , ,53.650793650793645
1,due, , ,47.57789535567314
1,along, , ,73.06290417401527
1,traditional, , ,50.699588477366234
1,action, , ,60.41152263374485
1,lose, , ,65.70252792475014
1,protections, , ,25.514403292181075
1,causes, , ,62.16931216931214
1,arguments, , ,90.10875955320398
1,failing, , ,61.690182245737816
1,effectively, , ,61.490299823633165
1,whether, , ,90.30276308054084
1,technologies, , ,58.944738389182845
1,neighborhoods, , ,17.283950617283956
1,service, , ,46.78718400940623
1,truly, , ,70.30864197530863
1,bank, , ,120.10875955320397
1,justice, , ,30.217519106407995
1,anyone, , ,55.01763668430334
1,thing, , ,59.1387419165197
1,significant, , ,56.102292768959444
1,equity, , ,17.283950617283956
1,workingclass, , ,23.750734861845977
1,net, , ,46.49029982363315
1,extremely, , ,23.750734861845977
1,primarily, , ,40.12345679012347
1,industries, , ,54.52968841857732
1,culture, , ,79.02704291593179
1,producing, , ,83.7301587301587
1,grants, , ,23.84479717813052
1,court, , ,92.45737801293355
1,violated, , ,23.84479717813052
1,processes, , ,56.79012345679013
1,stop, , ,69.62081128747795
1,death, , ,67.08112874779542
1,treasury, , ,64.62081128747795
1,insecurity, , ,16.79012345679013
1,understand, , ,27.37213403880071
1,leads, , ,83.43915343915342
1,incomes, , ,16.79012345679013
1,particular, , ,119.03880070546742
1,privatization, , ,23.84479717813052
1,available, , ,57.36625514403291
1,concern, , ,24.432686654908885
1,population, , ,27.960023515579074
1,pushing, , ,26.19635508524398
1,repeal, , ,28.54791299235744
1,organizations, , ,79.4238683127572
1,institutions, , ,59.714873603762484
1,done, , ,73.64197530864197
1,causing, , ,61.87242798353908
1,spend, , ,58.14520870076424
1,simply, , ,98.23633156966487
1,police, , ,57.75132275132273
1,three, , ,93.24808935920043
1,healthy, , ,49.72075249853028
1,greedy, , ,28.054085831863613
1,affect, , ,25.11463844797179
1,nearly, , ,63.54497354497356
1,parts, , ,34.62962962962963
1,ignoring, , ,23.350970017636694
1,comes, , ,43.83597883597883
1,solution, , ,51.78130511463846
1,accept, , ,72.85420340975895
1,international, , ,54.42386831275721
1,victims, , ,97.06055261610814
1,transportation, , ,23.350970017636694
1,consumption, , ,56.87830687830689
1,amendment, , ,30.405643738977073
1,relatively, , ,38.841857730746625
1,loans, , ,53.83009994121104
1,full, , ,60.30864197530865
1,intellectual, , ,39.318048206937085
1,protecting, , ,21.681363903586135
1,easily, , ,81.67548500881833
1,improving, , ,37.46913580246915
1,training, , ,35.60258671369783
1,ordinary, , ,21.09347442680777
1,gay, , ,30.499706055261612
1,inequalities, , ,15.802469135802479
1,direct, , ,60.208700764256335
1,gain, , ,75.40270429159318
1,impact, , ,29.13580246913581
1,toxic, , ,15.802469135802479
1,cover, , ,42.469135802469154
1,degradation, , ,15.802469135802479
1,exchange, , ,67.26337448559671
1,expansion, , ,30.499706055261612
1,news, , ,128.93592004703126
1,improved, , ,55.89359200470312
1,gop, , ,26.384479717813058
1,general, , ,77.65726043503821
1,aimed, , ,24.032921810699598
1,cars, , ,62.463256907701364
1,activities, , ,35.69958847736626
1,limited, , ,97.04585537918868
1,ideology, , ,15.308641975308651
1,commercial, , ,22.951205173427404
1,let, , ,24.126984126984134
1,offer, , ,53.73309817754263
1,positive, , ,86.18165784832449
1,start, , ,22.951205173427404
1,sometimes, , ,59.02998236331571
1,history, , ,92.54556143445029
1,effort, , ,45.787771898883
1,clinton, , ,15.308641975308651
1,source, , ,43.44209288653734
1,fuel, , ,46.872427983539104
1,early, , ,68.33921222810112
1,outcomes, , ,70.89065255731921
1,practice, , ,57.65432098765433
1,push, , ,30.30864197530865
1,regulatory, , ,53.430335097001745
1,really, , ,33.53321575543797
1,uses, , ,58.539094650205776
1,move, , ,51.078777189888285
1,destroyed, , ,44.7148736037625
1,depend, , ,23.633156966490308
1,destroying, , ,31.863609641387416
1,produced, , ,95.0999412110523
1,balance, , ,80.00293944738388
1,reach, , ,48.924162257495595
1,supported, , ,41.76660787771899
1,manufacturing, , ,39.814814814814824
1,serve, , ,52.257495590828924
1,seems, , ,53.73015873015874
1,bills, , ,46.772486772486786
1,innovation, , ,39.22104644326867
1,inadequate, , ,38.14814814814816
1,half, , ,38.14814814814816
1,standard, , ,49.221046443268676
1,opinion, , ,23.045267489711943
1,elected, , ,28.336272780717227
1,establishment, , ,32.360376249265144
1,recent, , ,42.354497354497354
1,revenue, , ,14.814814814814824
1,decades, , ,57.845385067607296
1,simple, , ,22.457378012933578
1,alone, , ,71.17871840094062
1,supposedly, , ,41.281599059376845
1,basic, , ,93.91828336272778
1,nature, , ,60.79071134626692
1,seeking, , ,44.61493239271018
1,enjoy, , ,66.17871840094062
1,generation, , ,20.69370958259848
1,project, , ,31.481481481481488
1,else, , ,81.76660787771897
1,guns, , ,51.17283950617283
1,prison, , ,14.814814814814824
1,breaks, , ,20.69370958259848
1,practical, , ,29.320987654320994
1,punish, , ,35.29688418577308
1,religious, , ,46.563786008230444
1,responsible, , ,55.29100529100529
1,said, , ,66.75778953556731
1,god, , ,71.3462669018224
1,george, , ,40.39388594944151
1,confront, , ,47.06055261610818
1,billions, , ,42.35155790711346
1,gross, , ,40.987654320987666
1,gains, , ,14.320987654320996
1,peace, , ,46.37566137566139
1,politicians, , ,63.13345091122869
1,positions, , ,37.65432098765433
1,physical, , ,48.727219282774854
1,elite, , ,43.9212228101117
1,hand, , ,44.41211052322164
1,home, , ,120.18224573780125
1,cheap, , ,20.199882422104654
1,larger, , ,40.39388594944151
1,vehicles, , ,14.320987654320996
1,threats, , ,105.37624926513811
1,planet, , ,14.320987654320996
1,areas, , ,57.93944738389183
1,taken, , ,38.533215755437986
1,proposed, , ,45.781893004115226
1,economies, , ,22.551440329218117
1,dominated, , ,54.41211052322164
1,treatment, , ,14.320987654320996
1,break, , ,44.70899470899472
1,actually, , ,72.4426807760141
1,despite, , ,46.27278071722516
1,ultimately, , ,47.15755437977661
1,range, , ,51.56966490299825
1,affluent, , ,14.320987654320996
1,dramatically, , ,40.97883597883599
1,customers, , ,58.330393885949455
1,worst, , ,47.05761316872429
1,immigrants, , ,13.827160493827169
1,course, , ,66.3609641387419
1,key, , ,39.90005878894768
1,focused, , ,33.827160493827165
1,abuses, , ,21.469723691945923
1,ideas, , ,59.2092886537331
1,earnings, , ,13.827160493827169
1,invest, , ,32.05173427395649
1,however, , ,49.60317460317461
1,collapse, , ,26.172839506172842
1,beyond, , ,43.718400940623155
1,academic, , ,22.057613168724288
1,abstract, , ,31.372721928277493
1,provides, , ,43.33039388594945
1,although, , ,19.706055261610825
1,urban, , ,25.493827160493836
1,broad, , ,13.827160493827169
1,workplace, , ,13.827160493827169
1,demands, , ,21.469723691945923
1,adequate, , ,19.706055261610825
1,include, , ,65.68195179306291
1,opposed, , ,46.56672545561435
1,producers, , ,65.9670781893004
1,election, , ,20.881834215167558
1,challenge, , ,48.33039388594945
1,expanding, , ,13.827160493827169
1,smaller, , ,44.50617283950618
1,continues, , ,36.566725455614346
1,killing, , ,94.20340975896528
1,buy, , ,84.10934744268076
1,york, , ,39.10934744268077
1,sell, , ,60.091122868900655
1,committee, , ,33.33333333333334
1,risky, , ,33.23045267489712
1,practices, , ,34.30922986478542
1,extreme, , ,45.000000000000014
1,present, , ,57.83068783068782
